employee_id,name,department,role,date,tasks_completed,hours_worked,rating,projects,absences
E1046,Emp_046,Sales,SDR,2024-01-06,12,10.77,3.69,2,0
E1047,Emp_047,Marketing,Content,2024-01-06,7,7.26,4.5,2,0
E1048,Emp_048,Support,Agent,2024-01-06,13,9.58,4.34,0,0
E1049,Emp_049,HR,Recruiter,2024-01-06,4,7.39,3.39,1,0
E1050,Emp_050,Sales,AE,2024-01-06,10,6.89,4.62,0,0
E1051,Emp_051,Finance,Accountant,2024-01-06,7,7.11,3.89,1,0
E1052,Emp_052,HR,Recruiter,2024-01-06,7,8.77,2.81,1,0
E1053,Emp_053,Sales,Account Manager,2024-01-06,7,8.66,2.99,1,0
E1054,Emp_054,Sales,AE,2024-01-06,12,8.73,2.92,1,0
E1055,Emp_055,Engineering,Backend Dev,2024-01-06,10,8.37,4.04,1,0
E1056,Emp_056,Support,Agent,2024-01-06,11,9.03,3.93,0,0
E1057,Emp_057,HR,Recruiter,2024-01-06,3,7.44,3.5,0,0
E1058,Emp_058,Engineering,QA Eng,2024-01-06,7,5.96,3.29,1,0
E1059,Emp_059,HR,HRBP,2024-01-06,6,7.09,3.2,1,0
E1000,Emp_000,Marketing,SEO,2024-01-07,3,8.06,4.87,2,0
E1001,Emp_001,HR,HRBP,2024-01-07,4,6.65,3.52,1,0
E1002,Emp_002,Engineering,Data Eng,2024-01-07,6,10.14,4.31,1,0
E1003,Emp_003,Marketing,Content,2024-01-07,13,7.38,2.82,2,0
E1004,Emp_004,Engineering,QA Eng,2024-01-07,2,6.2,4.03,1,0
E1005,Emp_005,Engineering,Backend Dev,2024-01-07,8,7.67,4.48,1,0
E1006,Emp_006,Marketing,Content,2024-01-07,5,7.27,4.11,1,0
E1007,Emp_007,Marketing,Designer,2024-01-07,7,9.63,3.51,1,0
E1008,Emp_008,Support,Agent,2024-01-07,11,6.75,3.64,1,0
E1009,Emp_009,Finance,Analyst,2024-01-07,0,0.0,0.0,0,1
E1010,Emp_010,Sales,SDR,2024-01-07,11,8.2,4.28,0,0
E1011,Emp_011,Support,Agent,2024-01-07,10,8.44,4.0,1,0
E1012,Emp_012,Sales,Account Manager,2024-01-07,8,6.87,3.74,1,0
E1013,Emp_013,HR,Recruiter,2024-01-07,4,9.47,4.55,0,0
E1014,Emp_014,Finance,Accountant,2024-01-07,6,6.82,4.07,2,0
E1015,Emp_015,Sales,Account Manager,2024-01-07,9,7.78,2.98,1,0
E1016,Emp_016,Engineering,Backend Dev,2024-01-07,10,7.34,3.62,2,0
E1017,Emp_017,Sales,SDR,2024-01-07,10,8.36,3.66,1,0
E1018,Emp_018,Marketing,SEO,2024-01-07,9,7.17,4.17,2,0
E1019,Emp_019,Support,Team Lead,2024-01-07,9,8.73,3.46,1,0
E1020,Emp_020,Engineering,QA Eng,2024-01-07,6,8.88,4.3,2,0
E1021,Emp_021,Engineering,Backend Dev,2024-01-07,8,7.29,3.54,1,0
E1022,Emp_022,Marketing,SEO,2024-01-07,3,6.3,4.43,3,0
E1023,Emp_023,HR,HRBP,2024-01-07,6,7.27,4.02,1,0
E1024,Emp_024,Finance,Analyst,2024-01-07,8,7.06,4.13,2,0
E1025,Emp_025,HR,HRBP,2024-01-07,8,6.34,3.86,0,0
E1026,Emp_026,Sales,SDR,2024-01-07,8,6.72,3.03,2,0
E1027,Emp_027,Sales,Account Manager,2024-01-07,8,5.7,3.68,1,0
E1028,Emp_028,Engineering,Frontend Dev,2024-01-07,9,5.71,4.44,1,0
E1029,Emp_029,HR,HRBP,2024-01-07,8,7.82,3.92,0,0
E1030,Emp_030,Marketing,Content,2024-01-07,4,8.39,3.33,2,0
E1031,Emp_031,HR,HRBP,2024-01-07,7,9.66,3.0,0,0
E1032,Emp_032,HR,Recruiter,2024-01-07,6,6.14,3.94,1,0
E1033,Emp_033,Finance,Accountant,2024-01-07,0,8.06,4.26,1,0
E1034,Emp_034,Finance,Analyst,2024-01-07,4,8.02,4.34,0,0
E1035,Emp_035,Finance,Accountant,2024-01-07,5,7.93,3.42,0,0
E1036,Emp_036,Engineering,Backend Dev,2024-01-07,6,5.35,4.79,2,0
E1037,Emp_037,Finance,Accountant,2024-01-07,4,6.07,3.42,0,0
E1038,Emp_038,Marketing,SEO,2024-01-07,5,7.99,3.8,2,0
E1039,Emp_039,Sales,AE,2024-01-07,10,6.29,4.41,0,0
E1040,Emp_040,Engineering,Data Eng,2024-01-07,6,5.57,3.8,1,0
E1041,Emp_041,Engineering,QA Eng,2024-01-07,5,6.73,3.89,1,0
E1042,Emp_042,Engineering,Backend Dev,2024-01-07,1,6.82,4.09,2,0
E1043,Emp_043,Finance,Accountant,2024-01-07,7,7.32,3.62,2,0
E1044,Emp_044,Finance,Accountant,2024-01-07,5,7.85,3.78,1,0
E1045,Emp_045,HR,HRBP,2024-01-07,0,0.0,0.0,1,1
E1046,Emp_046,Sales,SDR,2024-01-07,8,7.24,4.23,0,0
E1047,Emp_047,Marketing,Content,2024-01-07,0,0.0,0.0,1,1
E1048,Emp_048,Support,Agent,2024-01-07,13,6.81,3.58,1,0
E1049,Emp_049,HR,Recruiter,2024-01-07,3,7.34,2.97,0,0
E1050,Emp_050,Sales,AE,2024-01-07,12,7.79,4.63,0,0
E1051,Emp_051,Finance,Accountant,2024-01-07,3,7.91,3.88,0,0
E1052,Emp_052,HR,Recruiter,2024-01-07,5,6.87,3.42,1,0
E1053,Emp_053,Sales,Account Manager,2024-01-07,9,7.59,3.78,1,0
E1054,Emp_054,Sales,AE,2024-01-07,8,9.04,3.28,0,0
E1055,Emp_055,Engineering,Backend Dev,2024-01-07,10,6.63,4.52,1,0
E1056,Emp_056,Support,Agent,2024-01-07,12,8.35,3.85,2,0
E1057,Emp_057,HR,Recruiter,2024-01-07,5,8.24,4.06,2,0
E1058,Emp_058,Engineering,QA Eng,2024-01-07,0,0.0,0.0,1,1
E1059,Emp_059,HR,HRBP,2024-01-07,9,9.54,2.58,0,0
E1000,Emp_000,Marketing,SEO,2024-01-08,5,7.69,4.12,2,0
E1001,Emp_001,HR,HRBP,2024-01-08,4,8.81,3.59,1,0
E1002,Emp_002,Engineering,Data Eng,2024-01-08,2,7.03,3.45,1,0
E1003,Emp_003,Marketing,Content,2024-01-08,1,7.43,4.05,1,0
E1004,Emp_004,Engineering,QA Eng,2024-01-08,11,7.25,4.73,1,0
E1005,Emp_005,Engineering,Backend Dev,2024-01-08,6,7.61,4.75,2,0
E1006,Emp_006,Marketing,Content,2024-01-08,10,9.75,3.89,2,0
E1007,Emp_007,Marketing,Designer,2024-01-08,7,5.74,4.1,1,0
E1008,Emp_008,Support,Agent,2024-01-08,7,7.35,2.78,1,0
E1009,Emp_009,Finance,Analyst,2024-01-08,6,7.94,4.13,0,0
E1010,Emp_010,Sales,SDR,2024-01-08,9,7.49,3.63,0,0
E1011,Emp_011,Support,Agent,2024-01-08,8,8.27,3.75,1,0
E1012,Emp_012,Sales,Account Manager,2024-01-08,10,8.59,3.95,1,0
E1013,Emp_013,HR,Recruiter,2024-01-08,6,7.22,3.95,2,0
E1014,Emp_014,Finance,Accountant,2024-01-08,9,7.33,3.77,0,0
E1015,Emp_015,Sales,Account Manager,2024-01-08,0,0.0,0.0,0,1
E1016,Emp_016,Engineering,Backend Dev,2024-01-08,8,8.62,3.92,2,0
E1017,Emp_017,Sales,SDR,2024-01-08,7,9.95,3.31,0,0
E1018,Emp_018,Marketing,SEO,2024-01-08,9,8.77,3.53,2,0
E1019,Emp_019,Support,Team Lead,2024-01-08,0,0.0,0.0,0,1
E1020,Emp_020,Engineering,QA Eng,2024-01-08,8,8.08,4.74,2,0
E1021,Emp_021,Engineering,Backend Dev,2024-01-08,6,8.7,5.0,3,0
E1022,Emp_022,Marketing,SEO,2024-01-08,10,6.82,4.23,3,0
E1023,Emp_023,HR,HRBP,2024-01-08,8,7.5,4.05,0,0
E1024,Emp_024,Finance,Analyst,2024-01-08,3,7.22,3.69,0,0
E1025,Emp_025,HR,HRBP,2024-01-08,4,9.04,4.04,0,0
E1026,Emp_026,Sales,SDR,2024-01-08,9,8.45,2.45,0,0
E1027,Emp_027,Sales,Account Manager,2024-01-08,10,5.53,3.08,1,0
E1028,Emp_028,Engineering,Frontend Dev,2024-01-08,9,7.7,3.58,2,0
E1029,Emp_029,HR,HRBP,2024-01-08,5,8.18,3.75,0,0
E1030,Emp_030,Marketing,Content,2024-01-08,5,6.13,4.08,2,0
E1031,Emp_031,HR,HRBP,2024-01-08,4,6.48,3.51,2,0
E1032,Emp_032,HR,Recruiter,2024-01-08,9,8.17,2.65,0,0
E1033,Emp_033,Finance,Accountant,2024-01-08,3,7.39,4.11,0,0
E1034,Emp_034,Finance,Analyst,2024-01-08,2,7.73,3.21,1,0
E1035,Emp_035,Finance,Accountant,2024-01-08,3,6.56,3.99,0,0
E1036,Emp_036,Engineering,Backend Dev,2024-01-08,7,6.52,3.98,0,0
E1037,Emp_037,Finance,Accountant,2024-01-08,5,7.36,4.13,1,0
E1038,Emp_038,Marketing,SEO,2024-01-08,7,7.68,4.17,2,0
E1039,Emp_039,Sales,AE,2024-01-08,11,7.83,3.29,1,0
E1040,Emp_040,Engineering,Data Eng,2024-01-08,9,7.36,4.49,1,0
E1041,Emp_041,Engineering,QA Eng,2024-01-08,10,7.88,4.03,2,0
E1042,Emp_042,Engineering,Backend Dev,2024-01-08,6,8.74,4.37,1,0
E1043,Emp_043,Finance,Accountant,2024-01-08,6,7.78,3.26,1,0
E1044,Emp_044,Finance,Accountant,2024-01-08,8,8.05,3.55,1,0
E1045,Emp_045,HR,HRBP,2024-01-08,6,6.78,4.04,0,0
E1046,Emp_046,Sales,SDR,2024-01-08,6,8.08,2.92,1,0
E1047,Emp_047,Marketing,Content,2024-01-08,6,6.69,3.59,2,0
E1048,Emp_048,Support,Agent,2024-01-08,13,4.81,3.84,0,0
E1049,Emp_049,HR,Recruiter,2024-01-08,3,10.8,3.27,0,0
E1050,Emp_050,Sales,AE,2024-01-08,8,7.26,4.25,0,0
E1051,Emp_051,Finance,Accountant,2024-01-08,3,8.12,3.83,0,0
E1052,Emp_052,HR,Recruiter,2024-01-08,6,7.83,4.7,0,0
E1053,Emp_053,Sales,Account Manager,2024-01-08,8,8.49,2.8,1,0
E1054,Emp_054,Sales,AE,2024-01-08,8,8.49,3.16,0,0
E1055,Emp_055,Engineering,Backend Dev,2024-01-08,9,6.15,3.9,2,0
E1056,Emp_056,Support,Agent,2024-01-08,10,6.81,3.87,1,0
E1057,Emp_057,HR,Recruiter,2024-01-08,4,10.05,3.72,0,0
E1058,Emp_058,Engineering,QA Eng,2024-01-08,4,5.96,3.51,1,0
E1059,Emp_059,HR,HRBP,2024-01-08,8,7.49,4.62,1,0
E1000,Emp_000,Marketing,SEO,2024-01-09,7,6.8,4.24,2,0
E1001,Emp_001,HR,HRBP,2024-01-09,7,5.18,3.57,1,0
E1002,Emp_002,Engineering,Data Eng,2024-01-09,8,7.07,3.58,1,0
E1003,Emp_003,Marketing,Content,2024-01-09,9,9.49,4.37,2,0
E1004,Emp_004,Engineering,QA Eng,2024-01-09,7,8.06,4.29,2,0
E1005,Emp_005,Engineering,Backend Dev,2024-01-09,9,6.97,4.22,1,0
E1006,Emp_006,Marketing,Content,2024-01-09,8,7.51,4.37,0,0
E1007,Emp_007,Marketing,Designer,2024-01-09,1,6.5,2.12,1,0
E1008,Emp_008,Support,Agent,2024-01-09,11,6.22,3.86,1,0
E1009,Emp_009,Finance,Analyst,2024-01-09,5,8.5,3.96,1,0
E1010,Emp_010,Sales,SDR,2024-01-09,0,0.0,0.0,0,1
E1011,Emp_011,Support,Agent,2024-01-09,12,7.0,3.66,0,0
E1012,Emp_012,Sales,Account Manager,2024-01-09,9,8.4,2.96,1,0
E1013,Emp_013,HR,Recruiter,2024-01-09,6,6.85,3.78,1,0
E1014,Emp_014,Finance,Accountant,2024-01-09,4,5.38,4.32,0,0
E1015,Emp_015,Sales,Account Manager,2024-01-09,11,7.44,3.42,1,0
E1016,Emp_016,Engineering,Backend Dev,2024-01-09,9,6.38,3.74,1,0
E1017,Emp_017,Sales,SDR,2024-01-09,12,7.05,3.66,0,0
E1018,Emp_018,Marketing,SEO,2024-01-09,7,6.86,3.35,1,0
E1019,Emp_019,Support,Team Lead,2024-01-09,12,8.36,3.05,2,0
E1020,Emp_020,Engineering,QA Eng,2024-01-09,9,9.05,4.62,1,0
E1021,Emp_021,Engineering,Backend Dev,2024-01-09,8,7.95,4.19,2,0
E1022,Emp_022,Marketing,SEO,2024-01-09,4,6.23,4.45,2,0
E1023,Emp_023,HR,HRBP,2024-01-09,4,7.83,3.44,0,0
E1024,Emp_024,Finance,Analyst,2024-01-09,4,6.02,3.8,1,0
E1025,Emp_025,HR,HRBP,2024-01-09,5,5.61,4.93,0,0
E1026,Emp_026,Sales,SDR,2024-01-09,11,6.41,3.11,1,0
E1027,Emp_027,Sales,Account Manager,2024-01-09,9,5.66,2.9,1,0
E1028,Emp_028,Engineering,Frontend Dev,2024-01-09,5,8.75,4.39,2,0
E1029,Emp_029,HR,HRBP,2024-01-09,4,8.57,4.24,1,0
E1030,Emp_030,Marketing,Content,2024-01-09,3,7.62,3.56,1,0
E1031,Emp_031,HR,HRBP,2024-01-09,4,9.1,3.6,1,0
E1032,Emp_032,HR,Recruiter,2024-01-09,6,6.27,3.85,0,0
E1033,Emp_033,Finance,Accountant,2024-01-09,6,5.36,4.57,0,0
E1034,Emp_034,Finance,Analyst,2024-01-09,6,10.26,3.89,1,0
E1035,Emp_035,Finance,Accountant,2024-01-09,2,7.92,4.1,1,0
E1036,Emp_036,Engineering,Backend Dev,2024-01-09,8,9.25,3.61,2,0
E1037,Emp_037,Finance,Accountant,2024-01-09,9,8.31,4.09,0,0
E1038,Emp_038,Marketing,SEO,2024-01-09,5,5.86,4.07,2,0
E1039,Emp_039,Sales,AE,2024-01-09,15,6.57,4.12,2,0
E1040,Emp_040,Engineering,Data Eng,2024-01-09,10,8.34,4.68,1,0
E1041,Emp_041,Engineering,QA Eng,2024-01-09,7,5.83,4.6,2,0
E1042,Emp_042,Engineering,Backend Dev,2024-01-09,5,7.77,4.18,2,0
E1043,Emp_043,Finance,Accountant,2024-01-09,4,7.52,3.4,0,0
E1044,Emp_044,Finance,Accountant,2024-01-09,4,7.53,2.73,0,0
E1045,Emp_045,HR,HRBP,2024-01-09,4,6.39,4.01,0,0
E1046,Emp_046,Sales,SDR,2024-01-09,5,6.91,2.35,0,0
E1047,Emp_047,Marketing,Content,2024-01-09,5,6.34,3.77,2,0
E1048,Emp_048,Support,Agent,2024-01-09,14,7.6,3.53,1,0
E1049,Emp_049,HR,Recruiter,2024-01-09,5,8.58,4.0,1,0
E1050,Emp_050,Sales,AE,2024-01-09,10,9.07,3.07,1,0
E1051,Emp_051,Finance,Accountant,2024-01-09,3,7.38,4.38,0,0
E1052,Emp_052,HR,Recruiter,2024-01-09,7,4.99,4.12,0,0
E1053,Emp_053,Sales,Account Manager,2024-01-09,8,7.35,4.07,0,0
E1054,Emp_054,Sales,AE,2024-01-09,12,5.99,2.77,0,0
E1055,Emp_055,Engineering,Backend Dev,2024-01-09,11,8.27,4.67,2,0
E1056,Emp_056,Support,Agent,2024-01-09,14,7.91,4.24,1,0
E1057,Emp_057,HR,Recruiter,2024-01-09,6,8.78,3.98,0,0
E1058,Emp_058,Engineering,QA Eng,2024-01-09,6,8.05,4.27,1,0
E1059,Emp_059,HR,HRBP,2024-01-09,2,6.66,4.09,0,0
E1000,Emp_000,Marketing,SEO,2024-01-10,4,7.19,4.36,1,0
E1001,Emp_001,HR,HRBP,2024-01-10,0,7.91,2.96,0,0
E1002,Emp_002,Engineering,Data Eng,2024-01-10,8,8.91,3.62,2,0
E1003,Emp_003,Marketing,Content,2024-01-10,5,10.09,4.3,1,0
E1004,Emp_004,Engineering,QA Eng,2024-01-10,6,8.84,3.81,1,0
E1005,Emp_005,Engineering,Backend Dev,2024-01-10,7,8.07,3.15,2,0
E1006,Emp_006,Marketing,Content,2024-01-10,7,8.32,3.74,1,0
E1007,Emp_007,Marketing,Designer,2024-01-10,4,7.57,4.1,2,0
E1008,Emp_008,Support,Agent,2024-01-10,10,7.62,2.76,0,0
E1009,Emp_009,Finance,Analyst,2024-01-10,8,6.28,4.6,1,0
E1010,Emp_010,Sales,SDR,2024-01-10,7,7.78,3.22,1,0
E1011,Emp_011,Support,Agent,2024-01-10,12,6.8,3.25,0,0
E1012,Emp_012,Sales,Account Manager,2024-01-10,9,6.6,3.75,0,0
E1013,Emp_013,HR,Recruiter,2024-01-10,8,8.3,4.15,1,0
E1014,Emp_014,Finance,Accountant,2024-01-10,8,7.42,4.11,0,0
E1015,Emp_015,Sales,Account Manager,2024-01-10,9,9.17,2.96,1,0
E1016,Emp_016,Engineering,Backend Dev,2024-01-10,9,6.82,4.7,1,0
E1017,Emp_017,Sales,SDR,2024-01-10,7,8.52,3.18,0,0
E1018,Emp_018,Marketing,SEO,2024-01-10,8,7.09,4.03,1,0
E1019,Emp_019,Support,Team Lead,2024-01-10,12,4.72,3.54,1,0
E1020,Emp_020,Engineering,QA Eng,2024-01-10,9,7.41,4.16,0,0
E1021,Emp_021,Engineering,Backend Dev,2024-01-10,4,8.92,4.01,1,0
E1022,Emp_022,Marketing,SEO,2024-01-10,5,8.36,3.35,1,0
E1023,Emp_023,HR,HRBP,2024-01-10,6,7.39,2.68,0,0
E1024,Emp_024,Finance,Analyst,2024-01-10,8,6.19,4.53,0,0
E1025,Emp_025,HR,HRBP,2024-01-10,5,7.71,3.71,0,0
E1026,Emp_026,Sales,SDR,2024-01-10,11,5.68,3.38,1,0
E1027,Emp_027,Sales,Account Manager,2024-01-10,11,9.14,3.4,1,0
E1028,Emp_028,Engineering,Frontend Dev,2024-01-10,7,6.7,4.44,2,0
E1029,Emp_029,HR,HRBP,2024-01-10,8,8.44,2.97,1,0
E1030,Emp_030,Marketing,Content,2024-01-10,3,8.06,2.42,1,0
E1031,Emp_031,HR,HRBP,2024-01-10,6,7.67,3.92,0,0
E1032,Emp_032,HR,Recruiter,2024-01-10,10,7.78,2.96,0,0
E1033,Emp_033,Finance,Accountant,2024-01-10,7,6.86,3.97,0,0
E1034,Emp_034,Finance,Analyst,2024-01-10,8,6.84,3.47,0,0
E1035,Emp_035,Finance,Accountant,2024-01-10,2,8.31,2.84,0,0
E1036,Emp_036,Engineering,Backend Dev,2024-01-10,8,7.0,3.4,1,0
E1037,Emp_037,Finance,Accountant,2024-01-10,5,6.3,3.68,0,0
E1038,Emp_038,Marketing,SEO,2024-01-10,2,6.95,3.35,2,0
E1039,Emp_039,Sales,AE,2024-01-10,7,7.02,2.79,1,0
E1040,Emp_040,Engineering,Data Eng,2024-01-10,6,8.23,4.88,1,0
E1041,Emp_041,Engineering,QA Eng,2024-01-10,6,7.21,3.92,0,0
E1042,Emp_042,Engineering,Backend Dev,2024-01-10,7,8.51,3.57,1,0
E1043,Emp_043,Finance,Accountant,2024-01-10,6,7.07,4.3,1,0
E1044,Emp_044,Finance,Accountant,2024-01-10,5,8.59,3.99,0,0
E1045,Emp_045,HR,HRBP,2024-01-10,6,8.75,3.69,0,0
E1046,Emp_046,Sales,SDR,2024-01-10,10,7.02,3.6,0,0
E1047,Emp_047,Marketing,Content,2024-01-10,6,8.04,4.52,1,0
E1048,Emp_048,Support,Agent,2024-01-10,15,7.22,3.47,0,0
E1049,Emp_049,HR,Recruiter,2024-01-10,7,8.35,4.05,0,0
E1050,Emp_050,Sales,AE,2024-01-10,0,0.0,0.0,0,1
E1051,Emp_051,Finance,Accountant,2024-01-10,3,6.0,3.41,0,0
E1052,Emp_052,HR,Recruiter,2024-01-10,7,8.2,3.6,1,0
E1053,Emp_053,Sales,Account Manager,2024-01-10,11,7.4,2.9,1,0
E1054,Emp_054,Sales,AE,2024-01-10,10,6.25,3.14,1,0
E1055,Emp_055,Engineering,Backend Dev,2024-01-10,10,9.49,4.56,1,0
E1056,Emp_056,Support,Agent,2024-01-10,13,6.64,3.84,1,0
E1057,Emp_057,HR,Recruiter,2024-01-10,6,8.25,4.13,1,0
E1058,Emp_058,Engineering,QA Eng,2024-01-10,6,5.78,4.97,1,0
E1059,Emp_059,HR,HRBP,2024-01-10,9,6.67,4.11,1,0
E1000,Emp_000,Marketing,SEO,2024-01-11,3,7.82,3.85,0,0
E1001,Emp_001,HR,HRBP,2024-01-11,8,6.82,3.88,1,0
E1002,Emp_002,Engineering,Data Eng,2024-01-11,0,0.0,0.0,2,1
E1003,Emp_003,Marketing,Content,2024-01-11,8,9.16,4.51,0,0
E1004,Emp_004,Engineering,QA Eng,2024-01-11,7,7.25,4.44,1,0
E1005,Emp_005,Engineering,Backend Dev,2024-01-11,7,8.87,4.6,1,0
E1006,Emp_006,Marketing,Content,2024-01-11,5,6.51,3.66,2,0
E1007,Emp_007,Marketing,Designer,2024-01-11,7,8.27,3.14,3,0
E1008,Emp_008,Support,Agent,2024-01-11,11,7.97,3.92,0,0
E1009,Emp_009,Finance,Analyst,2024-01-11,6,6.8,5.0,0,0
E1010,Emp_010,Sales,SDR,2024-01-11,6,8.55,2.98,1,0
E1011,Emp_011,Support,Agent,2024-01-11,13,7.71,4.55,0,0
E1012,Emp_012,Sales,Account Manager,2024-01-11,9,9.38,3.19,0,0
E1013,Emp_013,HR,Recruiter,2024-01-11,5,7.63,3.33,0,0
E1014,Emp_014,Finance,Accountant,2024-01-11,5,6.51,4.67,0,0
E1015,Emp_015,Sales,Account Manager,2024-01-11,11,5.72,3.82,1,0
E1016,Emp_016,Engineering,Backend Dev,2024-01-11,8,7.73,4.3,0,0
E1017,Emp_017,Sales,SDR,2024-01-11,7,6.77,3.64,1,0
E1018,Emp_018,Marketing,SEO,2024-01-11,5,4.79,3.77,2,0
E1019,Emp_019,Support,Team Lead,2024-01-11,14,8.29,4.23,0,0
E1020,Emp_020,Engineering,QA Eng,2024-01-11,5,8.25,4.17,0,0
E1021,Emp_021,Engineering,Backend Dev,2024-01-11,6,9.23,3.54,2,0
E1022,Emp_022,Marketing,SEO,2024-01-11,9,6.73,3.18,1,0
E1023,Emp_023,HR,HRBP,2024-01-11,3,5.94,3.36,0,0
E1024,Emp_024,Finance,Analyst,2024-01-11,5,7.67,3.79,0,0
E1025,Emp_025,HR,HRBP,2024-01-11,6,6.06,3.74,1,0
E1026,Emp_026,Sales,SDR,2024-01-11,6,7.08,3.39,1,0
E1027,Emp_027,Sales,Account Manager,2024-01-11,11,7.19,4.44,0,0
E1028,Emp_028,Engineering,Frontend Dev,2024-01-11,6,6.76,3.47,2,0
E1029,Emp_029,HR,HRBP,2024-01-11,0,0.0,0.0,0,1
E1030,Emp_030,Marketing,Content,2024-01-11,6,7.83,3.52,1,0
E1031,Emp_031,HR,HRBP,2024-01-11,7,7.01,4.01,1,0
E1032,Emp_032,HR,Recruiter,2024-01-11,1,7.91,3.85,1,0
E1033,Emp_033,Finance,Accountant,2024-01-11,8,6.07,4.24,0,0
E1034,Emp_034,Finance,Analyst,2024-01-11,5,8.91,3.22,1,0
E1035,Emp_035,Finance,Accountant,2024-01-11,7,5.95,3.89,1,0
E1036,Emp_036,Engineering,Backend Dev,2024-01-11,8,9.5,4.42,2,0
E1037,Emp_037,Finance,Accountant,2024-01-11,8,7.3,4.02,0,0
E1038,Emp_038,Marketing,SEO,2024-01-11,4,7.79,4.22,1,0
E1039,Emp_039,Sales,AE,2024-01-11,12,8.18,3.3,0,0
E1040,Emp_040,Engineering,Data Eng,2024-01-11,6,6.82,4.97,2,0
E1041,Emp_041,Engineering,QA Eng,2024-01-11,7,7.86,5.0,1,0
E1042,Emp_042,Engineering,Backend Dev,2024-01-11,5,6.71,4.46,1,0
E1043,Emp_043,Finance,Accountant,2024-01-11,9,6.2,4.1,1,0
E1044,Emp_044,Finance,Accountant,2024-01-11,9,7.35,4.58,1,0
E1045,Emp_045,HR,HRBP,2024-01-11,8,7.64,3.33,1,0
E1046,Emp_046,Sales,SDR,2024-01-11,11,5.98,4.33,1,0
E1047,Emp_047,Marketing,Content,2024-01-11,9,8.06,3.24,1,0
E1048,Emp_048,Support,Agent,2024-01-11,11,5.41,3.7,1,0
E1049,Emp_049,HR,Recruiter,2024-01-11,6,4.67,3.02,0,0
E1050,Emp_050,Sales,AE,2024-01-11,11,7.71,3.38,1,0
E1051,Emp_051,Finance,Accountant,2024-01-11,5,6.38,4.07,1,0
E1052,Emp_052,HR,Recruiter,2024-01-11,10,8.23,3.44,1,0
E1053,Emp_053,Sales,Account Manager,2024-01-11,7,9.21,3.12,1,0
E1054,Emp_054,Sales,AE,2024-01-11,8,8.77,3.22,1,0
E1055,Emp_055,Engineering,Backend Dev,2024-01-11,9,9.43,4.22,1,0
E1056,Emp_056,Support,Agent,2024-01-11,13,8.36,3.11,0,0
E1057,Emp_057,HR,Recruiter,2024-01-11,7,8.59,3.73,0,0
E1058,Emp_058,Engineering,QA Eng,2024-01-11,10,6.73,3.9,1,0
E1059,Emp_059,HR,HRBP,2024-01-11,8,6.54,3.18,1,0
E1000,Emp_000,Marketing,SEO,2024-01-12,8,8.15,4.04,1,0
E1001,Emp_001,HR,HRBP,2024-01-12,6,9.68,4.32,1,0
E1002,Emp_002,Engineering,Data Eng,2024-01-12,10,6.11,3.93,1,0
E1003,Emp_003,Marketing,Content,2024-01-12,8,6.75,4.63,0,0
E1004,Emp_004,Engineering,QA Eng,2024-01-12,8,6.32,4.11,1,0
E1005,Emp_005,Engineering,Backend Dev,2024-01-12,5,7.24,3.74,1,0
E1006,Emp_006,Marketing,Content,2024-01-12,10,6.25,3.35,1,0
E1007,Emp_007,Marketing,Designer,2024-01-12,0,0.0,0.0,1,1
E1008,Emp_008,Support,Agent,2024-01-12,9,7.11,3.58,0,0
E1009,Emp_009,Finance,Analyst,2024-01-12,4,9.3,4.15,0,0
E1010,Emp_010,Sales,SDR,2024-01-12,0,0.0,0.0,1,1
E1011,Emp_011,Support,Agent,2024-01-12,11,6.28,3.41,2,0
E1012,Emp_012,Sales,Account Manager,2024-01-12,11,7.93,3.45,1,0
E1013,Emp_013,HR,Recruiter,2024-01-12,3,7.84,4.27,0,0
E1014,Emp_014,Finance,Accountant,2024-01-12,5,7.75,4.26,0,0
E1015,Emp_015,Sales,Account Manager,2024-01-12,0,0.0,0.0,0,1
E1016,Emp_016,Engineering,Backend Dev,2024-01-12,10,8.69,4.3,3,0
E1017,Emp_017,Sales,SDR,2024-01-12,10,8.65,4.0,1,0
E1018,Emp_018,Marketing,SEO,2024-01-12,5,8.2,3.79,1,0
E1019,Emp_019,Support,Team Lead,2024-01-12,11,10.32,4.15,1,0
E1020,Emp_020,Engineering,QA Eng,2024-01-12,7,5.93,3.56,3,0
E1021,Emp_021,Engineering,Backend Dev,2024-01-12,0,0.0,0.0,1,1
E1022,Emp_022,Marketing,SEO,2024-01-12,8,4.42,4.68,2,0
E1023,Emp_023,HR,HRBP,2024-01-12,7,6.85,3.79,1,0
E1024,Emp_024,Finance,Analyst,2024-01-12,7,8.97,3.7,0,0
E1025,Emp_025,HR,HRBP,2024-01-12,3,8.24,3.43,2,0
E1026,Emp_026,Sales,SDR,2024-01-12,10,8.16,4.35,1,0
E1027,Emp_027,Sales,Account Manager,2024-01-12,10,8.4,3.86,1,0
E1028,Emp_028,Engineering,Frontend Dev,2024-01-12,11,5.82,3.73,1,0
E1029,Emp_029,HR,HRBP,2024-01-12,2,8.4,3.66,0,0
E1030,Emp_030,Marketing,Content,2024-01-12,5,7.88,3.43,2,0
E1031,Emp_031,HR,HRBP,2024-01-12,6,8.56,3.53,0,0
E1032,Emp_032,HR,Recruiter,2024-01-12,5,7.32,3.55,0,0
